"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"1652","Oleiphilus",9.43874311898772e-06,1813,0.399935148156774,-4.41672306744539e-06,9.43874311898772e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.883289427335521,-2.12426062365705e-08,-4.67857420420063e-07,4.25372207946922e-07,0.024482374125823,"control-case",0.024482374125823
"1653","Gynuella",4.60699795889268e-06,1610,0.0681878139285417,-8.97699299393578e-06,4.60699795889268e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.404974420543551,-5.4217488411535e-07,-1.07276177519526e-06,-1.15879930354399e-08,0.508751271062584,"control-case",0.508751271062584
"1654","Saccharospirillum",-4.27845204993626e-06,1928.5,0.777175415852068,-4.27845204993626e-06,5.91087193242166e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.50140336361411e-08,-4.37310081409136e-07,5.07338148681418e-07,-0.0355098154485623,"control-case",0.0355098154485623
"1655","Spartinivicinus",7.91870909656805e-06,1821,0.421952969986685,-6.50828755154822e-06,7.91870909656805e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.897680922803805,-2.04612721056538e-07,-7.2394448772455e-07,3.14719045611474e-07,0.277060243551732,"control-case",0.277060243551732
"1656","Frischella",-1.49954111698787e-05,1832,0.453361167062009,-1.49954111698787e-05,2.3101814008162e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.927238678328812,2.89114389980895e-08,-1.16541726242694e-06,1.22324014042312e-06,-0.0184953774264163,"control-case",0.0184953774264163
"1657","Gilliamella",7.26757116524056e-05,1730,0.213773764766447,-2.0898800207459e-05,7.26757116524056e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.66352225479435,3.19881689921901e-07,-2.21694325695382e-06,2.85670663679762e-06,-0.0755785720924579,"control-case",0.0755785720924579
"1658","Zophobihabitans",4.71362727219637e-06,1710,0.18024316608844,-5.11158657853317e-06,4.71362727219637e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.613953284488747,-3.47261821258408e-07,-7.74003010397607e-07,7.94793678807921e-08,0.424284421202773,"control-case",0.424284421202773
"1659","Actinobacillus",9.79311251503195e-06,1502,0.0189648526146131,1.70654786238967e-06,1.7864977440572e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-3.54017999660759e-06,-7.37050362036845e-06,2.9014362715327e-07,0.415699504917186,"control-case",0.415699504917186
"1660","Aggregatibacter",1.47366079503041e-05,2024,0.861745618002176,-4.2002673849062e-05,1.17607671587474e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,8.06087223847506e-06,-2.453558676384e-05,4.06573312407901e-05,-0.275378719868609,"control-case",0.275378719868609
"1661","Avibacterium",1.61563832819525e-05,1574,0.0457257536605907,-1.51310212054963e-05,1.61563832819525e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.317340155554587,-1.43462737153378e-06,-2.72696578985509e-06,-1.42288953212466e-07,0.449429319752916,"control-case",0.449429319752916
"1662","Basfia",-6.87198710445189e-06,1810,0.39161291447275,-6.87198710445189e-06,1.09450146562783e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.875893739951947,-1.09409248321044e-07,-6.47631618400249e-07,4.28813121758161e-07,0.105020532512535,"control-case",0.105020532512535
"1663","Bibersteinia",-1.82002807837604e-05,1623,0.0782578168736706,-3.43744816892927e-05,-6.21202759842284e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.427690279736957,-8.42796872395596e-07,-7.68132594573214e-06,5.99573220094095e-06,0.101099362265949,"control-case",0.101099362265949
"1664","Bisgaardia",6.68201654818982e-06,1694,0.156330548533535,-2.05405892587401e-05,6.68201654818982e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.574884905233594,-5.27002804037635e-07,-1.37142920299456e-06,3.17423594919285e-07,0.739494781943442,"control-case",0.739494781943442
"1665","Gallibacterium",2.16787132806155e-05,1891,0.642356423115085,-2.65768267089537e-05,2.16787132806155e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.93546030732144e-08,-1.57504542247848e-06,1.73375462862491e-06,-0.0294292611499394,"control-case",0.0294292611499394
"1666","Glaesserella",-1.53253353798142e-05,1559,0.0384074479848043,-1.53253353798142e-05,2.37005136823041e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.296344922516572,-1.00328132615793e-06,-2.27988724085672e-06,2.73324588540863e-07,0.342254158002088,"control-case",0.342254158002088
"1667","Haemophilus",-0.000122839194711406,1343,0.00183698958854248,-0.000191322314164948,-2.74439953912829e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.134067104711119,-0.00123612245138331,-0.00239509622932864,-7.71486734379852e-05,1.31668738371724,"control-case",1.31668738371724
"1668","Histophilus",8.22242486223205e-06,1722,0.199858127235041,-9.87639087170306e-06,8.22242486223205e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.647191745504991,-4.16180044811397e-07,-1.13470146959944e-06,3.02341379976645e-07,0.329355385087163,"control-case",0.329355385087163
"1669","Mannheimia",2.31112602576298e-05,1517,0.0229865824986091,-3.27612763515627e-05,2.89977764365072e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.246208886531345,-2.3112597953984e-06,-5.55570611810013e-06,9.33186527303333e-07,0.341662675328593,"control-case",0.341662675328593
"1670","Mergibacter",2.00216488768987e-05,1955,0.876977242368594,-1.69752664238279e-05,2.00216488768987e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.23805989997753e-07,-6.8343837129686e-07,1.53105035129237e-06,-0.275580323459013,"control-case",0.275580323459013
"1671","Pasteurella",-2.33518808550413e-05,1656,0.109324780944166,-4.65084854750155e-05,-1.07419577260341e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.488141732745877,-2.7526151375664e-06,-1.12332787406605e-05,5.72804846552773e-06,0.197624512320055,"control-case",0.197624512320055
"1672","Rodentibacter",7.75022912528794e-06,1838,0.471033911462121,-8.54090896724355e-06,7.75022912528794e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.947520431938583,-2.59169473558983e-07,-9.25677027932765e-07,4.07338080814799e-07,0.15415234780574,"control-case",0.15415234780574
"1673","Marinobacter",6.34398828191526e-06,1897,0.663285725922708,-1.23781898775586e-05,2.50661606280825e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.4426914599288e-07,-8.1810767036998e-06,7.69253841171404e-06,0.0111380301223414,"control-case",0.0111380301223414
"1674","Azotobacter",2.30418393699201e-05,2020,0.876977242368594,-1.40223769909517e-05,2.30418393699201e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,8.6454654257394e-07,-8.23890537995476e-07,2.55298362314336e-06,-0.252235728200269,"control-case",0.252235728200269
"1675","Entomomonas",-1.88530392859808e-05,1756,0.263789781720556,-1.88530392859808e-05,1.46349747947846e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.749697033018697,-5.7583999972061e-07,-1.66382283251516e-06,5.1214283307394e-07,0.309681033856679,"control-case",0.309681033856679
"1676","Halopseudomonas",2.07667641529664e-05,1725,0.20499687477022,-2.64040755478651e-05,2.07667641529664e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.650443850940441,-1.26526463911416e-06,-3.34813363849455e-06,8.17604360266232e-07,0.235483785987644,"control-case",0.235483785987644
"1677","Permianibacter",1.73573307132299e-05,2128,0.498240577689387,-1.20275693758402e-05,1.73573307132299e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.968773273205704,4.56075314996585e-07,-4.15257661162311e-07,1.32740829115548e-06,-0.319354035607923,"control-case",0.319354035607923
"1678","Pseudomonas",2.27025406657437e-05,1992,0.98456167595116,-8.32337489617519e-05,6.56732688740928e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.53471120585122e-05,-8.60739468477021e-05,0.000156768170964727,-0.117875701189768,"control-case",0.117875701189768
"1679","Stutzerimonas",6.96246138875751e-06,1834,0.45921013165038,-1.33409927675458e-05,2.72659218509481e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.935072938404565,-6.0111069190768e-07,-8.98482650767527e-06,7.78260512385991e-06,0.0303357506418393,"control-case",0.0303357506418393
"1680","Thiopseudomonas",-7.2751491328177e-06,1635,0.0886004789821691,-7.2751491328177e-06,1.05010071428564e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.444925562497979,-4.49465843346421e-07,-1.18056612233936e-06,2.8163443564652e-07,0.371128894852101,"control-case",0.371128894852101
"1681","Salinisphaera",-3.73975039596945e-06,2223.5,0.254593111592612,-3.73975039596945e-06,9.58446111001124e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.7309337659147,4.65016331663814e-07,-5.79831252973314e-08,9.8801578862496e-07,-0.526922072519968,"control-case",0.526922072519968
"1682","Allofrancisella",-4.86569852022627e-05,1512,0.0215704010517069,-4.86569852022627e-05,1.91521748787602e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.242244242194306,-1.00969269678682e-06,-3.01917899644697e-06,9.99793602873327e-07,0.596469038453419,"control-case",0.596469038453419
"1683","Francisella",7.41627776957813e-06,1575,0.0462528452859137,-1.52373916687377e-05,3.00699401738446e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.318611607118208,-3.74492723233483e-06,-1.05541592259027e-05,3.06430476123308e-06,0.33016163094129,"control-case",0.33016163094129
"1684","Cycloclasticus",-1.5151613369565e-05,1618,0.062834351478378,-1.5151613369565e-05,9.97117771811341e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.386817452788818,-8.46113811877561e-07,-1.71760193554848e-06,2.53743117933593e-08,1.27313821388851,"control-case",1.27313821388851
"1685","Hydrogenovibrio",1.71970177336327e-05,1827,0.438924232303365,-2.25795009619818e-05,1.71970177336327e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.911801123831991,-6.17782905787087e-07,-1.98110098473884e-06,7.45535173164666e-07,0.242005235449009,"control-case",0.242005235449009
"1686","Methylophaga",1.41166104163625e-05,1893,0.64930240445123,-1.02519223215468e-05,1.41166104163625e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.05644901092462e-07,-9.61254060043001e-07,5.49964257858077e-07,0.128466343837249,"control-case",0.128466343837249
"1687","Piscirickettsia",8.8334830879351e-06,1620,0.0758338538079717,-1.78934352485972e-05,8.8334830879351e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.41946307792887,-6.25652576171755e-07,-1.40855324876204e-06,1.57248096418533e-07,0.472561343747918,"control-case",0.472561343747918
"1688","Thiomicrorhabdus",-2.21486852068442e-05,1691,0.152166569193647,-2.21486852068442e-05,1.84088969894572e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.571363941702759,-9.17692623479926e-07,-2.58410143842552e-06,7.48716191465666e-07,0.231741195709612,"control-case",0.231741195709612
"1689","Thiomicrospira",-1.98118667919837e-05,1633,0.0868046493859265,-1.98118667919837e-05,1.83128506638469e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.444006556898382,-6.78161389740145e-07,-2.01288949224684e-06,6.56566712766549e-07,0.28671269443002,"control-case",0.28671269443002
"1690","Thiosulfativibrio",-1.54640177689374e-05,2030,0.838968708305092,-1.54640177689374e-05,2.2291208869672e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.81135897326408e-07,-8.78847706670928e-07,3.16575912018112e-07,0.791378520589994,"control-case",0.791378520589994
"1691","Thiothrix",-2.53727977747138e-05,1934,0.797648802273134,-2.53727977747138e-05,3.32213832045105e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.47605965874801e-07,-1.77697759202138e-06,2.67218952377098e-06,-0.0811872224505586,"control-case",0.0811872224505586
"1692","Aliivibrio",-3.75665578484777e-05,1461,0.0109415054128317,-3.75665578484777e-05,1.40172839861742e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.206214647087388,-1.78211551632978e-06,-3.50708451001645e-06,-5.71465226431038e-08,0.678314912224631,"control-case",0.678314912224631
"1693","Grimontia",-1.25769131610461e-05,1685,0.144030279206189,-1.25769131610461e-05,3.14100960096384e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.556016890352227,-4.11089464084058e-07,-1.72328610923761e-06,9.01107181069492e-07,0.165970455338083,"control-case",0.165970455338083
"1694","Paraphotobacterium",-5.45926687903397e-05,1655,0.108229600367584,-5.45926687903397e-05,2.48524124248464e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.4879548649176,-8.89157947342521e-07,-3.05193566367647e-06,1.27361976899143e-06,0.610514142082645,"control-case",0.610514142082645
"1695","Photobacterium",1.34094508998932e-05,1644,0.0970581192079185,-1.00348939901147e-06,2.78223956751976e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.458797691051717,-3.17410225346062e-06,-8.23105426655626e-06,1.88284975963501e-06,0.21764298913296,"control-case",0.21764298913296
"1696","Salinivibrio",1.84389223507042e-05,1818,0.413614636107147,-1.76983088809505e-05,1.84389223507042e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.891195256635515,-2.99723293848867e-08,-1.21702029983589e-06,1.15707564106611e-06,0.0120415352096008,"control-case",0.0120415352096008
"1697","Thaumasiovibrio",-7.95265075452867e-06,1885,0.621697352571394,-7.95265075452867e-06,7.70814084283486e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.19622019413086e-08,-4.6020293977863e-07,4.84127343661247e-07,-0.0183944069884544,"control-case",0.0183944069884544
"1698","Vibrio",-1.68777787482351e-05,1680,0.137508388939074,-8.26532427253687e-05,2.73011027134162e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.544450950222446,-1.56758905214055e-05,-4.24801157704941e-05,1.11283347276831e-05,0.179922673160258,"control-case",0.179922673160258
"1699","Aerosticca",-1.04745717850577e-05,1942.5,0.829546983502461,-1.04745717850577e-05,1.41782600967123e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.17660610276051e-09,-1.05583974791593e-06,1.07019296012146e-06,-0.0044531258534132,"control-case",0.0044531258534132
"1700","Ahniella",-5.27592100861342e-06,2126,0.504396372945623,-5.27592100861342e-06,6.91076631536396e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.97359479057169,2.21407766003998e-07,-2.1740228694393e-07,6.60217818951926e-07,-0.274494145956969,"control-case",0.274494145956969
"1701","Dokdonella",-7.7118901656647e-06,1886,0.625126826791538,-7.7118901656647e-06,2.17887278856547e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.64319804020406e-07,-6.64931878618634e-07,9.93571486659446e-07,-0.134462714641626,"control-case",0.134462714641626
"1702","Dyella",-3.11396025179204e-05,1892,0.645825553220523,-3.11396025179204e-05,4.07856855636063e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.37105185998889e-07,-2.88710197839912e-06,3.16131235039689e-06,-0.020472212961176,"control-case",0.020472212961176
"1703","Frateuria",2.19798876023634e-05,1886,0.625128806638072,-1.83509806639583e-05,2.19798876023634e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.5810186035809e-07,-1.36819833380316e-06,2.08440205451934e-06,-0.099909477869601,"control-case",0.099909477869601
"1704","Luteibacter",4.38967369584929e-05,2053,0.753185356741454,-2.97622315547848e-05,4.38967369584929e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.8249194597458e-06,-1.64434817990789e-06,5.29418709939948e-06,-0.246097367556698,"control-case",0.246097367556698
"1705","Rhodanobacter",-2.37483806698768e-05,2002,0.946003775308197,-2.37483806698768e-05,2.46793937059818e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.35646239223555e-07,-1.57741786377066e-06,2.44871034221777e-06,-0.10124868225031,"control-case",0.10124868225031
"1706","Tahibacter",-5.77907408830772e-06,1903,0.684479465974474,-5.77907408830772e-06,5.87108810091465e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.30491803141006e-09,-4.76988091293272e-07,4.91597927356092e-07,-0.00755262001760692,"control-case",0.00755262001760692
"1707","Arenimonas",-5.99130429143734e-06,1771,0.29602357257344,-5.99130429143734e-06,5.95763054329753e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.787606504530448,-1.86891017598242e-07,-6.04749029020261e-07,2.30966993823777e-07,0.3372942367904,"control-case",0.3372942367904
"1708","Luteimonas",6.18050917871968e-06,1944,0.835216879810154,5.89481021322981e-06,6.45348254998036e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,9.37077699483811e-07,-3.19670193692355e-06,5.07085733589117e-06,-0.1068334785279,"control-case",0.1068334785279
"1709","Lysobacter",1.8122654715434e-06,1955,0.876977242368594,-2.10718097234907e-05,2.46963335609862e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.55093140184861e-06,-8.89241713855724e-06,1.19942799422545e-05,-0.0642890659992291,"control-case",0.0642890659992291
"1710","Pseudolysobacter",-9.15764310248229e-06,1748,0.247607919966116,-9.15764310248229e-06,1.10512827072265e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.724830135382642,-1.83600336139797e-07,-1.02812827151314e-06,6.60927599233543e-07,0.105924460498449,"control-case",0.105924460498449
"1711","Pseudoxanthomonas",6.89491676343105e-06,2031,0.835216879810154,5.49628865286802e-06,8.3064050508715e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.06053280720006e-06,-3.12750994404074e-06,5.24857555844086e-06,-0.116812400439601,"control-case",0.116812400439601
"1712","Stenotrophomonas",6.06982301226092e-07,1885,0.621707326412407,-2.48222894245284e-05,2.60362619248546e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-5.75073102396641e-07,-1.13715971879837e-05,1.02214509831905e-05,0.0209063303748198,"control-case",0.0209063303748198
"1713","Thermomonas",3.53234217601886e-05,1926,0.76792380817921,-3.61355842432723e-05,3.53234217601886e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.64383925542846e-08,-2.90215420722654e-06,2.84927742211797e-06,0.00452104388156313,"control-case",0.00452104388156313
"1714","Xanthomonas",4.5856913783367e-05,2037,0.81262506321987,7.48411454139651e-06,3.24814546563702e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.64311486634075e-06,-7.67307943480098e-06,2.29593091674825e-05,-0.232110190657786,"control-case",0.232110190657786
"1715","Xylella",1.77573147296722e-05,1955,0.876977242368594,-7.91723448737289e-06,1.77573147296722e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.2594770656227e-07,-5.60803640545752e-07,1.01269905367029e-06,-0.145485332849536,"control-case",0.145485332849536
"1716","Hydrogenophilus",-5.56235880999618e-06,1973,0.946003466789951,-5.56235880999618e-06,7.88640391282711e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.97431437725576e-08,-3.26834569937922e-07,4.86320857483038e-07,-0.126932367550481,"control-case",0.126932367550481
"1717","Mariprofundus",2.62241383361464e-05,1948,0.850355225331713,-3.86626927740456e-05,2.62241383361464e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.14553749640931e-07,-2.46855916092214e-06,2.03945166164027e-06,0.0512320750731714,"control-case",0.0512320750731714
"1718","Brachyspira",-4.49427926092013e-05,1504,0.0194628040282982,-7.42647237448844e-05,-1.5620870578088e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-1.43884618689436e-05,-2.57239235012474e-05,-3.05300023663989e-06,0.741767316295799,"control-case",0.741767316295799
"1719","Thermospira",2.61134598908423e-05,2179,0.355496193798311,-1.14310685311489e-05,2.61134598908423e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.84130210510176,8.57740045527406e-07,-1.9734213212816e-07,1.91282222318297e-06,-0.640776922809734,"control-case",0.640776922809734
"1720","Leptospira",-1.68374508399569e-05,1684,0.142707276411832,-2.0538887021484e-05,3.68774216917852e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.553214609186454,-3.19879297185523e-06,-7.03887757144951e-06,6.41291627739058e-07,0.321380702814278,"control-case",0.321380702814278
"1721","Turneriella",1.52811121432564e-05,1805,0.378615465339207,-6.2732480227991e-06,1.52811121432564e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.867227560289008,8.06356115314668e-08,-5.24579912891314e-07,6.85851135954248e-07,-0.0915744710459058,"control-case",0.0915744710459058
"1722","Borrelia",5.31144423582695e-05,1479,0.0139913569777726,-3.78790334239124e-05,5.31144423582695e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.227420916489585,-1.43556386967247e-06,-3.99062598503202e-06,1.11949824568708e-06,0.337365371128788,"control-case",0.337365371128788
"1723","Borreliella",-2.49803555041819e-05,1499,0.0182388160902298,-2.49803555041819e-05,2.00506207006018e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.240354043552196,-1.06946950041834e-06,-2.43597211626731e-06,2.97033115430637e-07,0.477747407137078,"control-case",0.477747407137078
"1724","Breznakiella",-1.86399343683737e-05,2016,0.892254559521263,-1.86399343683737e-05,3.62468284423994e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.56363813757383e-06,-5.09775173626225e-07,3.63705144877388e-06,-0.33925267282858,"control-case",0.33925267282858
"1725","Gracilinema",9.27834211931393e-06,1986,0.996140193181644,-1.69692197049455e-05,9.27834211931393e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.24517733857925e-07,-1.07639361937064e-06,6.27358151654787e-07,0.153741707931498,"control-case",0.153741707931498
"1726","Leadbettera",5.00318129602918e-05,1960,0.896080373185514,-2.38307814055882e-05,5.00318129602918e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.11409902595204e-06,-1.24889704380037e-06,3.47709509570445e-06,-0.274896919933441,"control-case",0.274896919933441
"1727","Sphaerochaeta",1.39400690108014e-06,1915,0.72761114589693,-4.01153589732229e-06,6.81341242513439e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.54592489785994e-07,-4.84076175528941e-06,4.33157677571742e-06,0.021469591748691,"control-case",0.021469591748691
"1728","Entomospira",-2.19149982961089e-06,1730.5,0.214611042881801,-2.19149982961089e-06,1.35994586538071e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.664617155951188,3.71059825309247e-07,-1.56882450056071e-07,8.99002100674565e-07,-0.806685104021771,"control-case",0.806685104021771
"1729","Oceanispirochaeta",1.45000192319485e-05,1862,0.545380896687975,-2.179020685623e-05,1.45000192319485e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-4.82134623614219e-07,-1.62731052052456e-06,6.63041273296118e-07,0.275654800919535,"control-case",0.275654800919535
"1730","Salinispira",-9.43546329867432e-06,1857,0.529424993955514,-9.43546329867432e-06,2.33606206447001e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.993945809320737,-1.48268667929411e-08,-9.61532135530181e-07,9.31878401944299e-07,0.00872204584926742,"control-case",0.00872204584926742
"1731","Sediminispirochaeta",1.2766919626496e-05,1885,0.621707326412407,-1.67194679850425e-05,1.2766919626496e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-2.79711637063432e-07,-1.49726441014931e-06,9.37841136022449e-07,0.0852162068652556,"control-case",0.0852162068652556
"1732","Spirochaeta",1.8342417484209e-05,1947,0.846565234686707,-2.09944662915922e-05,1.8342417484209e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.66090164416464e-07,-1.59777652599892e-06,1.92995685483184e-06,-0.0396384129397785,"control-case",0.0396384129397785
"1733","Thiospirochaeta",1.27057312708197e-05,1439,0.00802566957235082,-2.13216002571713e-05,1.27057312708197e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.193137217111248,-1.16931029477393e-06,-2.22677670454012e-06,-1.11843885007742e-07,0.805232037584026,"control-case",0.805232037584026
"1734","Brucepastera",-2.75103054204834e-05,1829,0.444667065459585,-2.75103054204834e-05,3.23079006555397e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.920634717649844,-9.16245174192004e-07,-3.15954760805914e-06,1.32705725967513e-06,0.20255645739708,"control-case",0.20255645739708
"1735","Treponema",2.23685921954958e-05,1963,0.907571970289813,-3.25813489590348e-05,3.97101920670823e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.21604915014376e-06,-3.85851558262967e-05,4.50172541265842e-05,-0.0280383770934893,"control-case",0.0280383770934893
"1736","Acetomicrobium",3.83329095454597e-05,2223,0.255609865252415,-3.09712276414567e-05,3.83329095454597e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.7309337659147,6.17272335780942e-07,-1.36825897160742e-06,2.6028036431693e-06,-0.271176332913654,"control-case",0.271176332913654
"1737","Aminithiophilus",3.78759169679367e-05,2245,0.213773764766447,-1.4592162072977e-05,3.78759169679367e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.66352225479435,2.2254349334044e-06,1.25960293910251e-07,4.32490957289854e-06,-0.665293926079037,"control-case",0.665293926079037
"1738","Aminobacterium",-7.24734817055725e-06,2034,0.823902731858669,-7.24734817055725e-06,5.78586347165953e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-1.3814857005022e-07,-6.75613397864275e-07,3.99316257763835e-07,0.136909720987502,"control-case",0.136909720987502
"1739","Fretibacterium",8.54832976334857e-06,2224,0.253592729002795,-5.80960657788417e-05,2.21407068189226e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.7309337659147,1.1727830422733e-05,-1.58969445371986e-06,2.50453552991859e-05,-0.972578391995813,"control-case",0.972578391995813
"1740","Jonquetella",4.66065662899232e-05,2098,0.594634142528995,-1.91281923336271e-05,4.66065662899232e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.84725738051234e-06,-1.46617068037782e-07,3.84113182906246e-06,-0.609785328721226,"control-case",0.609785328721226
"1741","Pyramidobacter",6.63164649926964e-06,2060,0.72761114589693,-9.42103536469985e-06,3.01840132762566e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,0.000156934663559533,-0.000162732072075094,0.00047660139919416,-1.42281336717129,"control-case",1.42281336717129
"1742","Aminomonas",-1.8430480390806e-05,2328,0.100016514722977,-1.8430480390806e-05,4.50630935581099e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.46565477834592,2.56473903550201e-06,3.74229461327019e-07,4.755248609677e-06,-0.715431951291507,"control-case",0.715431951291507
"1743","Cloacibacillus",2.80332036097525e-05,2398,0.0473223852492182,2.81133849156916e-05,9.19043312321082e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.323573357442071,0.000625172883520707,0.000151233760066444,0.00109911200697497,-2.97969032272453,"control-case",2.97969032272453
"1744","Thermanaerovibrio",3.64530436270145e-05,2182,0.347993450733781,-2.36219653359578e-05,3.64530436270145e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.836357800531383,2.20917465767367e-06,8.00094292793488e-09,4.4103483724194e-06,-0.592932758398385,"control-case",0.592932758398385
"1745","Thermovirga",1.09734757580604e-05,1924,0.760543717876161,-3.63035951144156e-06,1.09734757580604e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.23943709463345e-07,-2.97071034839809e-07,5.44958453766498e-07,-0.197045073470315,"control-case",0.197045073470315
"1746","Candidatus_Desulfofervidus",-6.06179022427778e-06,1238,0.000289862844944584,-6.06179022427778e-06,1.1136694246983e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.0596795390758127,-4.01951212877983e-07,-9.14284546711123e-07,1.10382120955156e-07,0.58907017010849,"control-case",0.58907017010849
"1747","Desulfarculus",-2.35300551938781e-05,1908,0.702336773462487,-2.35300551938781e-05,4.05592996857371e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.14038242383636e-06,-1.33369420230769e-06,3.6144590499804e-06,-0.251459152954613,"control-case",0.251459152954613
