"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"1542","Lacimicrobium",1.95368009578379e-05,673.5,0.225342975301494,-9.16549886256159e-06,1.95368009578379e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.397784687975339,3.93004595340465e-08,-1.52935498457246e-06,1.60795590364055e-06,0.019245275204793,"Healthy.control-Stage.III.IV.",0.019245275204793
"1543","Paraglaciecola",1.17131307709421e-07,814,0.897221115966657,-2.30369589876514e-06,2.23934081406078e-06,"Wilcoxon rank sum exact test","two.sided",0.93631466647408,-4.63398272506207e-07,-4.02561035887736e-06,3.09881381386494e-06,-0.0644553616980526,"Healthy.control-Stage.III.IV.",0.0644553616980526
"1544","Paraneptunicella",-1.16517976781851e-05,733,0.522230105309029,-1.16517976781851e-05,1.03847809573517e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.668730299867668,5.63935830880916e-08,-1.03869375012731e-06,1.1514809163035e-06,0.039187829870864,"Healthy.control-Stage.III.IV.",0.039187829870864
"1545","Saccharobesus",1.08189703532119e-05,967.5,0.108061461132119,-3.54619929336069e-06,1.08189703532119e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.258494740562653,7.11624515571326e-07,1.59832991872562e-08,1.4072657319554e-06,0.840775401429482,"Healthy.control-Stage.III.IV.",0.840775401429482
"1546","Salinimonas",-1.61970402593722e-07,780,0.851982947486399,-2.21723547756712e-06,1.69604971887204e-06,"Wilcoxon rank sum exact test","two.sided",0.907160767356539,-8.3494491333379e-07,-4.43739006823463e-06,2.76750024156705e-06,-0.140900771347905,"Healthy.control-Stage.III.IV.",0.140900771347905
"1547","Saliniradius",-1.00980463677752e-05,650,0.150190312824479,-1.00980463677752e-05,1.51461356367061e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.312974528051801,-7.24685108483226e-07,-1.91171998572038e-06,4.62349768753927e-07,-0.592037971698063,"Healthy.control-Stage.III.IV.",0.592037971698063
"1548","Cognaticolwellia",-7.00040282900551e-06,652.5,0.157127619586996,-7.00040282900551e-06,3.47560495548732e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.321548082277185,-4.59731641065391e-07,-1.00171884787087e-06,8.22555657400929e-08,-0.691226136163762,"Healthy.control-Stage.III.IV.",0.691226136163762
"1549","Colwellia",-9.51984589081045e-07,725,0.475535356087983,-3.62933481766128e-06,1.31433266701913e-06,"Wilcoxon rank sum exact test","two.sided",0.628860661765976,-1.56977561770095e-06,-5.80550346818873e-06,2.66595223278682e-06,-0.230887061617288,"Healthy.control-Stage.III.IV.",0.230887061617288
"1550","Litorilituus",-4.29916744736782e-06,720,0.444128477228548,-4.29916744736782e-06,4.41666425543223e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.600424561549395,-1.62808432970983e-07,-6.10766585392018e-07,2.85149719450052e-07,-0.286296497207744,"Healthy.control-Stage.III.IV.",0.286296497207744
"1551","Thalassomonas",-7.34304100078388e-07,694,0.311837304758313,-2.3054027032615e-06,8.15386051075901e-07,"Wilcoxon rank sum exact test","two.sided",0.483944134741127,-4.09808554891697e-07,-2.56449006455131e-06,1.74487295476792e-06,-0.102094989859916,"Healthy.control-Stage.III.IV.",0.102094989859916
"1552","Thalassotalea",-6.39705703431211e-07,687,0.280691775769462,-1.80482739568187e-06,5.198636886599e-07,"Wilcoxon rank sum exact test","two.sided",0.456065364315541,3.64918936648775e-07,-2.30513397912594e-06,3.03497185242349e-06,0.115495219942884,"Healthy.control-Stage.III.IV.",0.115495219942884
"1553","Ferrimonas",-1.29938931902354e-06,686,0.27641918823266,-4.48830902626239e-06,9.75421484502357e-07,"Wilcoxon rank sum exact test","two.sided",0.452916575313648,-2.37238290471496e-06,-6.4180824177794e-06,1.67331660834949e-06,-0.368969327483884,"Healthy.control-Stage.III.IV.",0.368969327483884
"1554","Idiomarina",1.7278749156261e-07,826,0.807221335420696,-1.46509220307445e-06,1.67608142615618e-06,"Wilcoxon rank sum exact test","two.sided",0.878300275219378,-1.27842709981805e-06,-4.33693314766494e-06,1.78007894802885e-06,-0.274479696827842,"Healthy.control-Stage.III.IV.",0.274479696827842
"1555","Moritella",8.42108472289696e-07,889,0.39648374581912,-1.14403434379232e-06,2.95730923582943e-06,"Wilcoxon rank sum exact test","two.sided",0.558184663925321,1.58147005755544e-06,-9.80020240857538e-07,4.14296035596842e-06,0.317127242197124,"Healthy.control-Stage.III.IV.",0.317127242197124
"1556","Flocculibacter",2.96489595866854e-07,966,0.111586125587612,-8.41935806402863e-08,8.24186170462575e-07,"Wilcoxon rank sum exact test","two.sided",0.261445753188365,5.94563759292926e-07,-2.57737402399062e-07,1.44686492098491e-06,0.528807339849403,"Healthy.control-Stage.III.IV.",0.528807339849403
"1557","Pseudoalteromonas",4.35481463555493e-07,805,0.965656641128296,-1.13863877394e-05,1.17295261031921e-05,"Wilcoxon rank sum exact test","two.sided",0.977242505888834,4.27351337385089e-06,-1.6271138203326e-05,2.48181649510278e-05,0.112947815947869,"Healthy.control-Stage.III.IV.",0.112947815947869
"1558","Psychrosphaera",-3.90282484144094e-07,676,0.236103157239649,-1.01138957049577e-06,2.72118838690003e-07,"Wilcoxon rank sum exact test","two.sided",0.408235405565881,-1.09463816928781e-06,-2.84808874199049e-06,6.58812403414865e-07,-0.609282577206092,"Healthy.control-Stage.III.IV.",0.609282577206092
"1559","Psychromonas",1.0768610329395e-07,826,0.807221335420696,-7.61204914829589e-07,9.88212747724108e-07,"Wilcoxon rank sum exact test","two.sided",0.878300275219378,-1.40585572620696e-07,-1.22021287844698e-06,9.39041733205584e-07,-0.0612930435666591,"Healthy.control-Stage.III.IV.",0.0612930435666591
"1560","Parashewanella",-1.92875126989805e-07,743,0.588582342376984,-9.87191324584444e-07,7.40880564882024e-07,"Wilcoxon rank sum exact test","two.sided",0.726829881738606,-2.90509530117425e-07,-1.31351689340048e-06,7.32497833165634e-07,-0.160647544960147,"Healthy.control-Stage.III.IV.",0.160647544960147
"1561","Shewanella",-6.4471798706289e-06,746,0.608551305729501,-3.13289824685879e-05,1.68665111922715e-05,"Wilcoxon rank sum exact test","two.sided",0.73786845819702,-9.78556378802168e-06,-4.55752255172458e-05,2.60040979412024e-05,-0.143719280148453,"Healthy.control-Stage.III.IV.",0.143719280148453
"1562","Candidatus_Comchoanobacter",1.46627483291516e-05,813,0.901060319546407,-1.8126897605644e-06,1.46627483291516e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.938302211443924,4.20468162002943e-07,-3.47880376296275e-07,1.18881670030216e-06,1.25944537918143,"Healthy.control-Stage.III.IV.",1.25944537918143
"1563","Cardiobacterium",-1.99932597011967e-06,632,0.107283861700568,-4.41723377821257e-06,3.5373820869284e-07,"Wilcoxon rank sum exact test","two.sided",0.256951471233459,1.47890289459809e-06,-5.96800477355779e-06,8.92581056275398e-06,0.203596896695204,"Healthy.control-Stage.III.IV.",0.203596896695204
"1564","Dichelobacter",-6.13432723276063e-06,617,0.0790086373756089,-6.13432723276063e-06,4.35048576799004e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.217450413975519,-4.43045985776825e-07,-9.78804326215395e-07,9.27123546617441e-08,-0.49591276556746,"Healthy.control-Stage.III.IV.",0.49591276556746
"1565","Suttonella",6.43207357777607e-06,691.5,0.298598425872228,-6.47389200201571e-06,6.43207357777607e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.470577535493194,-4.26737423066754e-07,-1.00831769325568e-06,1.5484284712217e-07,-0.539235274679935,"Healthy.control-Stage.III.IV.",0.539235274679935
"1566","Ignatzschineria",-1.92322001840927e-09,799,0.996182919867647,-3.82441973961691e-07,3.9203030209612e-07,"Wilcoxon rank sum exact test","two.sided",1,3.63530961403657e-07,-5.21175542396713e-07,1.24823746520403e-06,0.323713852967728,"Healthy.control-Stage.III.IV.",0.323713852967728
"1567","Agarilytica",1.11984726250114e-05,773.5,0.802443060745541,-1.67177966687004e-05,1.11984726250114e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.877036359350057,-2.34479222623144e-07,-1.2828927954796e-06,8.13934350233309e-07,-0.285197910804539,"Healthy.control-Stage.III.IV.",0.285197910804539
"1568","Cellvibrio",-1.70229489146044e-06,678,0.243818043706149,-5.21769595971078e-06,1.37212014457947e-06,"Wilcoxon rank sum exact test","two.sided",0.417481910670723,-1.07281631516234e-06,-5.38916842116748e-06,3.2435357908428e-06,-0.132750285643511,"Healthy.control-Stage.III.IV.",0.132750285643511
"1569","Gilvimarinus",1.35138419454569e-05,650,0.150250071730995,-9.51916741339619e-06,1.35138419454569e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.312974528051801,-2.37321606475407e-07,-1.31627593232621e-06,8.41632719375396e-07,-0.207756231070288,"Healthy.control-Stage.III.IV.",0.207756231070288
"1570","Marinagarivorans",1.84027677309676e-05,798.5,0.99231868866392,-5.09279504158569e-06,1.84027677309676e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.999013106387133,5.12269354682148e-07,-5.24601554608855e-07,1.54914026397315e-06,0.640986244742879,"Healthy.control-Stage.III.IV.",0.640986244742879
"1571","Marinimicrobium",-2.74576225570301e-07,705,0.365160116948643,-9.90268021712575e-07,3.82895706599866e-07,"Wilcoxon rank sum exact test","two.sided",0.535457767861199,-3.51364023080868e-07,-1.35085234408784e-06,6.48124297926103e-07,-0.214375451084873,"Healthy.control-Stage.III.IV.",0.214375451084873
"1572","Saccharophagus",-5.59296089228169e-06,705.5,0.365486042650151,-5.59296089228169e-06,1.22458117913794e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.535530908414874,1.53946847968639e-07,-7.49354822513665e-07,1.05724851845094e-06,0.195483205948225,"Healthy.control-Stage.III.IV.",0.195483205948225
"1573","Simiduia",3.87940649473712e-05,653,0.158626757943662,-2.94907802091371e-05,3.87940649473712e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.323591914206839,-7.76042323512757e-07,-3.68498251710263e-06,2.13289787007711e-06,-0.202398753426682,"Healthy.control-Stage.III.IV.",0.202398753426682
"1574","Teredinibacter",-4.01825026269895e-07,714,0.412728984089183,-1.45680591526303e-06,6.74531424843979e-07,"Wilcoxon rank sum exact test","two.sided",0.572333258851332,-1.94553908499959e-07,-2.54755240012152e-06,2.1584445831216e-06,-0.0628477179107698,"Healthy.control-Stage.III.IV.",0.0628477179107698
"1575","Aequoribacter",-5.75683017228305e-06,636,0.115301929985981,-5.75683017228305e-06,1.73835375181756e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.265975914593108,8.73595976112455e-08,-9.59987909074023e-07,1.13470710429651e-06,0.110547818834715,"Healthy.control-Stage.III.IV.",0.110547818834715
"1576","Congregibacter",4.82894130209047e-06,579.5,0.0342629547386841,-1.73500305654021e-05,4.82894130209047e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.162916990669233,-1.71105009798813e-06,-3.13477094268806e-06,-2.87329253288191e-07,-1.25930109606814,"Healthy.control-Stage.III.IV.",1.25930109606814
"1577","Halioglobus",-6.64992130138908e-07,646,0.140283116450206,-1.75875483887538e-06,1.85446226590349e-07,"Wilcoxon rank sum exact test","two.sided",0.302052437195783,-1.17182222130365e-06,-3.03029931058902e-06,6.86654867981723e-07,-0.491085191123012,"Healthy.control-Stage.III.IV.",0.491085191123012
"1578","Kineobactrum",9.90943980486621e-06,701.5,0.34567529388325,-9.90014666031215e-06,9.90943980486621e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.515853900102696,-5.8157421130745e-07,-1.57544613388962e-06,4.12297711274719e-07,-0.434426465815218,"Healthy.control-Stage.III.IV.",0.434426465815218
"1579","Microbulbifer",-4.91534209033577e-06,678,0.243818043706149,-1.3937734089857e-05,3.20567204650693e-06,"Wilcoxon rank sum exact test","two.sided",0.417481910670723,-6.63896928443432e-06,-1.81700675848107e-05,4.89212901594203e-06,-0.318495433835516,"Healthy.control-Stage.III.IV.",0.318495433835516
"1580","Oceanicoccus",-1.33404640083569e-05,744,0.593264322087621,-1.33404640083569e-05,6.88929296934285e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.728516370727956,-6.84480250478436e-07,-1.74789187075048e-06,3.7893136979361e-07,-0.609172795843756,"Healthy.control-Stage.III.IV.",0.609172795843756
"1581","Spongiibacter",-3.38377375721072e-07,759,0.69830100638026,-2.3020458704175e-06,1.0937188706639e-06,"Wilcoxon rank sum exact test","two.sided",0.804456028727854,-5.46456285491715e-07,-2.86022818470434e-06,1.76731561372091e-06,-0.141324763039118,"Healthy.control-Stage.III.IV.",0.141324763039118
"1582","Zhongshania",-6.22362620523822e-06,594,0.0477777933025005,-6.22362620523822e-06,1.9335492302178e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.176550321917811,4.77481990056718e-08,-9.80462549149684e-07,1.07595894716103e-06,0.0642270656264374,"Healthy.control-Stage.III.IV.",0.0642270656264374
"1583","Thiohalobacter",-4.58327333610285e-05,571,0.0277863163716612,-4.58327333610285e-05,2.35790813589903e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.156745023485223,-3.60775427774523e-06,-6.92256150347387e-06,-2.92947052016589e-07,-0.986988777337837,"Healthy.control-Stage.III.IV.",0.986988777337837
"1584","Allochromatium",-1.22912384103429e-06,601,0.0558168556230192,-2.49440261964881e-06,1.33865293569993e-08,"Wilcoxon rank sum exact test","two.sided",0.184786177318528,-9.78453722314304e-07,-3.26799383936209e-06,1.31108639473348e-06,-0.286119413689356,"Healthy.control-Stage.III.IV.",0.286119413689356
"1585","Caldichromatium",-4.96519142209392e-06,655,0.164342236835747,-4.96519142209392e-06,7.26037222736408e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.331497610697588,-2.13299071662704e-07,-8.12325039432901e-07,3.85726896107493e-07,-0.217060584167285,"Healthy.control-Stage.III.IV.",0.217060584167285
"1586","Candidatus_Nitrosacidococcus",-3.76967983234801e-07,674,0.228560607540767,-1.18732745530804e-06,2.65226012288376e-07,"Wilcoxon rank sum exact test","two.sided",0.400911011418706,-2.46148012445149e-07,-1.34814341528001e-06,8.55847390389712e-07,-0.158633855434241,"Healthy.control-Stage.III.IV.",0.158633855434241
"1587","Marichromatium",-1.47921327783215e-05,495,0.00338829708406911,-1.47921327783215e-05,1.42025891730863e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-1.4160454535922e-06,-2.82766950300822e-06,-4.42140417618804e-09,-0.81060512289015,"Healthy.control-Stage.III.IV.",0.81060512289015
"1588","Nitrosococcus",-1.48602637055115e-05,748,0.62020354970829,-1.48602637055115e-05,2.32104337820339e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.746278961471359,6.24724162011861e-08,-1.93453044805657e-06,2.05947528045895e-06,0.0206085293932988,"Healthy.control-Stage.III.IV.",0.0206085293932988
"1589","Rheinheimera",-8.14769225758075e-07,643,0.132631093713142,-2.47350049487042e-06,2.86238739230806e-07,"Wilcoxon rank sum exact test","two.sided",0.290411198423811,-1.53294955410352e-06,-3.64383550392553e-06,5.77936395718491e-07,-0.406091233474583,"Healthy.control-Stage.III.IV.",0.406091233474583
"1590","Thermochromatium",-9.20629242846581e-06,695,0.314574533268026,-9.20629242846581e-06,6.40523156640958e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.485584041736482,-7.13039657819998e-07,-1.66003143036156e-06,2.33952114721567e-07,-0.516737806630712,"Healthy.control-Stage.III.IV.",0.516737806630712
"1591","Thiocapsa",-1.49990157542421e-05,676,0.234673036103957,-1.49990157542421e-05,1.89642781043448e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.408235405565881,-2.72201076929489e-07,-1.76118576713717e-06,1.21678361327819e-06,-0.137895773611019,"Healthy.control-Stage.III.IV.",0.137895773611019
"1592","Thiocystis",-6.73183946409804e-07,620,0.0841348965414066,-1.50928460039042e-06,5.1382463834322e-08,"Wilcoxon rank sum exact test","two.sided",0.222676260969071,-5.01130550886408e-07,-2.12878586427549e-06,1.12652476250267e-06,-0.243025449969137,"Healthy.control-Stage.III.IV.",0.243025449969137
"1593","Thiodictyon",-2.27017812870684e-05,510,0.00534071099587487,-2.27017812870684e-05,1.88140562351206e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-2.58698246281952e-06,-4.61308707622017e-06,-5.60877849418874e-07,-0.815358793767066,"Healthy.control-Stage.III.IV.",0.815358793767066
"1594","Thioflavicoccus",-6.74410001116975e-07,597,0.050989913627978,-1.66339820469465e-06,6.36349584738265e-10,"Wilcoxon rank sum exact test","two.sided",0.180841741203432,-1.42805286112869e-06,-3.09572927772523e-06,2.39623555467847e-07,-0.718462036070793,"Healthy.control-Stage.III.IV.",0.718462036070793
"1595","Acidihalobacter",-1.92765398238999e-06,619,0.0824019588779854,-3.92359832456102e-06,1.78474885931255e-07,"Wilcoxon rank sum exact test","two.sided",0.221719556481681,-9.46815724202683e-07,-4.72651456416519e-06,2.83288311575983e-06,-0.1802160778677,"Healthy.control-Stage.III.IV.",0.1802160778677
"1596","Alkalilimnicola",1.21130016861022e-05,580.5,0.0350784191823139,-1.54127817060832e-05,1.21130016861022e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.163194564061604,-1.71354428010992e-06,-3.25006639387838e-06,-1.77022166341453e-07,-0.65019873112953,"Healthy.control-Stage.III.IV.",0.65019873112953
"1597","Aquisalimonas",-2.2210547730146e-07,745,0.601861853338916,-1.13257126698873e-06,6.79720553581507e-07,"Wilcoxon rank sum exact test","two.sided",0.73434716696698,4.90887799258004e-08,-1.30225504776035e-06,1.40043260761195e-06,0.0224392549962739,"Healthy.control-Stage.III.IV.",0.0224392549962739
"1598","Ectothiorhodosinus",-4.32359427958752e-06,784,0.881397563206505,-4.32359427958752e-06,4.79240406546113e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.926011516165915,1.35300655638722e-07,-4.15644222747409e-07,6.86245534024853e-07,0.16211075588892,"Healthy.control-Stage.III.IV.",0.16211075588892
"1599","Ectothiorhodospira",-9.61801573862658e-07,603,0.058367871158117,-2.12914219769669e-06,3.22856656712673e-08,"Wilcoxon rank sum exact test","two.sided",0.188994065695622,-1.92149372380632e-06,-3.73072003586908e-06,-1.12267411743554e-07,-0.672277732503111,"Healthy.control-Stage.III.IV.",0.672277732503111
"1600","Halorhodospira",-3.15768871615172e-07,728,0.493521760734618,-1.4309678869271e-06,6.43034027501958e-07,"Wilcoxon rank sum exact test","two.sided",0.640422886839571,2.57783285326087e-07,-1.9868293356364e-06,2.50239590628858e-06,0.0948354129783195,"Healthy.control-Stage.III.IV.",0.0948354129783195
"1601","Spiribacter",-1.66185683591666e-06,624,0.0913601051980506,-4.04442347348541e-06,3.231703571786e-07,"Wilcoxon rank sum exact test","two.sided",0.23382401594224,-3.13118674083959e-06,-6.2229576156262e-06,-3.94158660529931e-08,-0.639866125972594,"Healthy.control-Stage.III.IV.",0.639866125972594
"1602","Thioalkalivibrio",-4.98173009997992e-06,570,0.0266600419718326,-1.06376751042369e-05,-6.29177761452063e-07,"Wilcoxon rank sum exact test","two.sided",0.155305510296153,-9.08507489409001e-06,-1.65268871571135e-05,-1.64326263106654e-06,-0.873042902161101,"Healthy.control-Stage.III.IV.",0.873042902161101
"1603","Granulosicoccus",-1.2516191203897e-05,653,0.158626757943662,-1.2516191203897e-05,2.24660820776842e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.323591914206839,-1.00990220215945e-06,-2.76860848458968e-06,7.48804080270773e-07,-0.505064213560334,"Healthy.control-Stage.III.IV.",0.505064213560334
"1604","Sulfuriflexus",-2.34800443197624e-05,729,0.497516544052758,-2.34800443197624e-05,8.70097153598009e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.643026046277382,-1.03131727960521e-06,-2.65775108179181e-06,5.95116522581383e-07,-0.609315896114029,"Healthy.control-Stage.III.IV.",0.609315896114029
"1605","Halothiobacillus",7.41536667623294e-06,648,0.144890722916413,-2.32196926472297e-05,7.41536667623294e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.306529991775182,-1.37636522202452e-06,-2.85946810750912e-06,1.0673766346009e-07,-0.585264146173195,"Healthy.control-Stage.III.IV.",0.585264146173195
"1606","Guyparkeria",-1.62512120695669e-05,623,0.0894000188082963,-1.62512120695669e-05,1.23263763426385e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.230914585788742,-1.3437160195875e-06,-2.8781540144243e-06,1.90721975249295e-07,-0.698302755368105,"Healthy.control-Stage.III.IV.",0.698302755368105
"1607","Sulfurivermis",-3.05062658718921e-05,555.5,0.0188730670094356,-3.05062658718921e-05,1.75549298631788e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.147848433275081,-1.72795831346562e-06,-3.7008868131696e-06,2.44970186238363e-07,-0.723256305481852,"Healthy.control-Stage.III.IV.",0.723256305481852
"1608","Wenzhouxiangella",-2.07705958611126e-05,630,0.102885240972149,-2.07705958611126e-05,6.31875445593777e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.251937517745305,-4.83233189653771e-07,-4.15694213687771e-06,3.19047575757017e-06,-0.143041716786866,"Healthy.control-Stage.III.IV.",0.143041716786866
"1609","Woeseia",8.80853077782042e-08,843,0.684178346081558,-4.50298847925738e-07,6.75154014623371e-07,"Wilcoxon rank sum exact test","two.sided",0.793843296290803,2.95564223885761e-07,-6.04142286590949e-07,1.19527073436247e-06,0.227424291336622,"Healthy.control-Stage.III.IV.",0.227424291336622
"1610","Sodalis",-2.43417559410889e-06,619,0.0824019588779854,-5.62531233526803e-06,2.3038559423564e-07,"Wilcoxon rank sum exact test","two.sided",0.221719556481681,-4.90120743615961e-06,-8.76010303728079e-06,-1.04231183503843e-06,-0.747474142614478,"Healthy.control-Stage.III.IV.",0.747474142614478
"1611","Jinshanibacter",1.55880390551369e-08,805,0.965656641128296,-6.21346901264131e-07,6.99515224578936e-07,"Wilcoxon rank sum exact test","two.sided",0.977242505888834,1.26157318782492e-07,-8.96522169223277e-07,1.14883680678826e-06,0.0828167997542335,"Healthy.control-Stage.III.IV.",0.0828167997542335
"1612","Leminorella",-2.42304840932113e-08,791,0.935180052552336,-5.90023194890935e-07,6.57437879710636e-07,"Wilcoxon rank sum exact test","two.sided",0.960428428772648,7.39045377642839e-08,-1.0217861116044e-06,1.16959518713297e-06,0.048618573125971,"Healthy.control-Stage.III.IV.",0.048618573125971
"1613","Limnobaculum",-5.33693668886585e-06,692,0.300928886118039,-5.33693668886585e-06,1.18856536398999e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.473097276393028,1.37700751384235e-07,-6.78020542449667e-07,9.53422045218137e-07,0.111566757494154,"Healthy.control-Stage.III.IV.",0.111566757494154
"1614","Pragia",1.6638554370287e-07,844,0.67715738784255,-5.96986404769901e-07,1.02901269865214e-06,"Wilcoxon rank sum exact test","two.sided",0.789949087441099,7.80581614991693e-07,-1.04324703226026e-06,2.60441026224365e-06,0.378114803946387,"Healthy.control-Stage.III.IV.",0.378114803946387
"1615","Bacteria_Pseudomonadota_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_",-3.45897733248993e-07,747,0.615273293889038,-1.6684574845631e-06,8.20156812818218e-07,"Wilcoxon rank sum exact test","two.sided",0.742769253357021,-2.04844848056878e-06,-4.89638124626077e-06,7.9948428512321e-07,-0.63649368611946,"Healthy.control-Stage.III.IV.",0.63649368611946
"1616","Atlantibacter",-8.23782994836724e-07,607,0.0637571929533877,-1.77430985324125e-06,3.21242659475575e-08,"Wilcoxon rank sum exact test","two.sided",0.197271059536798,-1.30521971144074e-06,-2.77312958579335e-06,1.62690162911875e-07,-0.51975873464105,"Healthy.control-Stage.III.IV.",0.51975873464105
"1617","Buttiauxella",-4.44930128440232e-08,794,0.958031113589715,-1.78912444096209e-06,1.48967680818836e-06,"Wilcoxon rank sum exact test","two.sided",0.972060857930987,-3.83678115569008e-07,-2.31325985530562e-06,1.5459036241676e-06,-0.0863543885893899,"Healthy.control-Stage.III.IV.",0.0863543885893899
"1618","Candidatus_Blochmannia",-1.15061329107775e-07,784,0.882097567976604,-1.15359447621449e-06,1.26675385987116e-06,"Wilcoxon rank sum exact test","two.sided",0.926011516165915,2.10438842972857e-07,-1.40128894345265e-06,1.82216662939836e-06,0.0693889643715467,"Healthy.control-Stage.III.IV.",0.0693889643715467
"1619","Candidatus_Hamiltonella",-3.00667285259945e-07,686,0.27641918823266,-8.7079010073698e-07,3.17515971672478e-07,"Wilcoxon rank sum exact test","two.sided",0.452916575313648,-2.54584043158042e-07,-1.22796836803065e-06,7.1880028171457e-07,-0.162396789801372,"Healthy.control-Stage.III.IV.",0.162396789801372
"1620","Candidatus_Hoaglandella",4.72129987972846e-06,744,0.592830443645884,-6.60081567222235e-06,4.72129987972846e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.728516370727956,-1.57525576339083e-07,-6.59479331711411e-07,3.44428179033244e-07,-0.311523635580272,"Healthy.control-Stage.III.IV.",0.311523635580272
"1621","Candidatus_Moranella",-1.68144799575603e-06,675.5,0.227906048327777,-1.68144799575603e-06,7.19776877394029e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.400911011418706,2.40253833899572e-07,-2.44169689113397e-07,7.24677356912541e-07,0.6731755344697,"Healthy.control-Stage.III.IV.",0.6731755344697
"1622","Candidatus_Profftia",7.36207000794827e-06,758.5,0.693193476476736,-1.24875373348206e-05,7.36207000794827e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.801427499621495,-6.25408686751288e-07,-1.55991406293158e-06,3.09096689428999e-07,-0.502345090142235,"Healthy.control-Stage.III.IV.",0.502345090142235
"1623","Candidatus_Purcelliella",-6.18101655637372e-06,667,0.196176313251557,-6.18101655637372e-06,3.5634174648005e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.367312002572318,-2.45916265826822e-07,-7.48248359253463e-07,2.56415827599819e-07,-0.555356225353559,"Healthy.control-Stage.III.IV.",0.555356225353559
"1624","Candidatus_Riesia",1.56008357026978e-05,774,0.806104588652401,-6.79196108091183e-06,1.56008357026978e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.878300275219378,2.15206747006498e-07,-7.1439504496982e-07,1.14480853898282e-06,0.279391403363882,"Healthy.control-Stage.III.IV.",0.279391403363882
"1625","Cedecea",-4.30831836671365e-06,543,0.0130203085025893,-7.69046928721982e-06,-7.96812953301852e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-5.37545897758396e-06,-9.02049086093106e-06,-1.73042709423685e-06,-0.655018246504591,"Healthy.control-Stage.III.IV.",0.655018246504591
"1626","Citrobacter",9.55608579359302e-06,846,0.66319887137139,-3.64059022533475e-05,7.04339917191483e-05,"Wilcoxon rank sum exact test","two.sided",0.778345922843616,-0.000147526718007755,-0.000830752718019907,0.000535699282004398,-0.383630569344573,"Healthy.control-Stage.III.IV.",0.383630569344573
"1627","Cronobacter",-2.30035180877617e-06,696,0.321134531331922,-6.96825666800711e-06,2.25358312574003e-06,"Wilcoxon rank sum exact test","two.sided",0.491713489174371,2.3597783729393e-05,-3.78940584033286e-05,8.50896258621145e-05,1.09736770791899,"Healthy.control-Stage.III.IV.",1.09736770791899
"1628","Enterobacter",-8.6016686130875e-06,781,0.859493380052207,-0.000101990035451041,0.000100019886257311,"Wilcoxon rank sum exact test","two.sided",0.911156916558078,3.42476615104897e-05,-0.00171594115824548,0.00178443648126645,0.0343203583743156,"Healthy.control-Stage.III.IV.",0.0343203583743156
